date,Year,Month,Cases,IC,ID,ratio,country,Hemisphere,model,facet
2019/7/1,2019,7,2.244315824,7,33,2,Colombia,N,obs,N_obs
2019/8/1,2019,8,0.942584403,7,33,2,Colombia,N,obs,N_obs
2019/9/1,2019,9,1.022293582,7,33,2,Colombia,N,obs,N_obs
2019/10/1,2019,10,0.936474292,7,33,2,Colombia,N,obs,N_obs
2019/11/1,2019,11,1.404453265,7,33,2,Colombia,N,obs,N_obs
2019/12/1,2019,12,1.227815504,7,33,2,Colombia,N,obs,N_obs
2014/2/1,2014,2,-0.463159041,43,36,2,Costa Rica,N,obs,N_obs
2014/3/1,2014,3,-0.640976439,43,36,2,Costa Rica,N,obs,N_obs
2014/4/1,2014,4,-0.662661488,43,36,2,Costa Rica,N,obs,N_obs
2014/5/1,2014,5,-0.388345623,43,36,2,Costa Rica,N,obs,N_obs
2014/6/1,2014,6,0.197150688,43,36,2,Costa Rica,N,obs,N_obs
2014/7/1,2014,7,0.624346145,43,36,2,Costa Rica,N,obs,N_obs
2014/8/1,2014,8,0.557122494,43,36,2,Costa Rica,N,obs,N_obs
2014/9/1,2014,9,0.378220844,43,36,2,Costa Rica,N,obs,N_obs
2014/10/1,2014,10,0.022586047,43,36,2,Costa Rica,N,obs,N_obs
2014/11/1,2014,11,-0.018615545,43,36,2,Costa Rica,N,obs,N_obs
2014/12/1,2014,12,-0.169326633,43,36,2,Costa Rica,N,obs,N_obs
2015/1/1,2015,1,-0.459906284,43,36,2,Costa Rica,N,obs,N_obs
2015/2/1,2015,2,-0.829636362,43,36,2,Costa Rica,N,obs,N_obs
2015/3/1,2015,3,-0.85999543,43,36,2,Costa Rica,N,obs,N_obs
2015/4/1,2015,4,-0.843731644,43,36,2,Costa Rica,N,obs,N_obs
2015/5/1,2015,5,-0.656155973,43,36,2,Costa Rica,N,obs,N_obs
2015/6/1,2015,6,-0.189927429,43,36,2,Costa Rica,N,obs,N_obs
2015/7/1,2015,7,0.324008222,43,36,2,Costa Rica,N,obs,N_obs
2015/8/1,2015,8,0.997328981,43,36,2,Costa Rica,N,obs,N_obs
2015/9/1,2015,9,1.245622787,43,36,2,Costa Rica,N,obs,N_obs
2015/10/1,2015,10,2.483839061,43,36,2,Costa Rica,N,obs,N_obs
2015/11/1,2015,11,3.366420538,43,36,2,Costa Rica,N,obs,N_obs
2015/12/1,2015,12,1.723778108,43,36,2,Costa Rica,N,obs,N_obs
2016/1/1,2016,1,2.696352537,43,36,2,Costa Rica,N,obs,N_obs
2016/2/1,2016,2,1.127439272,43,36,2,Costa Rica,N,obs,N_obs
2016/3/1,2016,3,-0.077165176,43,36,2,Costa Rica,N,obs,N_obs
2016/4/1,2016,4,-0.382924361,43,36,2,Costa Rica,N,obs,N_obs
2016/5/1,2016,5,0.082219931,43,36,2,Costa Rica,N,obs,N_obs
2016/6/1,2016,6,1.099248709,43,36,2,Costa Rica,N,obs,N_obs
2016/7/1,2016,7,2.243135021,43,36,2,Costa Rica,N,obs,N_obs
2016/8/1,2016,8,2.583590284,43,36,2,Costa Rica,N,obs,N_obs
2016/9/1,2016,9,1.591499312,43,36,2,Costa Rica,N,obs,N_obs
2016/10/1,2016,10,0.956127388,43,36,2,Costa Rica,N,obs,N_obs
2016/11/1,2016,11,0.644946941,43,36,2,Costa Rica,N,obs,N_obs
2016/12/1,2016,12,0.159201853,43,36,2,Costa Rica,N,obs,N_obs
2017/1/1,2017,1,-0.354733798,43,36,2,Costa Rica,N,obs,N_obs
2017/2/1,2017,2,-0.750485935,43,36,2,Costa Rica,N,obs,N_obs
2017/3/1,2017,3,-0.758075702,43,36,2,Costa Rica,N,obs,N_obs
2017/4/1,2017,4,-0.800361546,43,36,2,Costa Rica,N,obs,N_obs
2017/5/1,2017,5,-0.598690595,43,36,2,Costa Rica,N,obs,N_obs
2017/6/1,2017,6,-0.254982575,43,36,2,Costa Rica,N,obs,N_obs
2017/7/1,2017,7,0.034512824,43,36,2,Costa Rica,N,obs,N_obs
2017/8/1,2017,8,-0.233297526,43,36,2,Costa Rica,N,obs,N_obs
2017/9/1,2017,9,-0.482675585,43,36,2,Costa Rica,N,obs,N_obs
2017/10/1,2017,10,-0.562910264,43,36,2,Costa Rica,N,obs,N_obs
2017/11/1,2017,11,-0.733137896,43,36,2,Costa Rica,N,obs,N_obs
2017/12/1,2017,12,-0.9358931,43,36,2,Costa Rica,N,obs,N_obs
2018/1/1,2018,1,-0.857826925,43,36,2,Costa Rica,N,obs,N_obs
2018/2/1,2018,2,-0.856742673,43,36,2,Costa Rica,N,obs,N_obs
2018/3/1,2018,3,-0.906618284,43,36,2,Costa Rica,N,obs,N_obs
2018/4/1,2018,4,-0.85565842,43,36,2,Costa Rica,N,obs,N_obs
2018/5/1,2018,5,-0.832889119,43,36,2,Costa Rica,N,obs,N_obs
2018/6/1,2018,6,-0.73964341,43,36,2,Costa Rica,N,obs,N_obs
2018/7/1,2018,7,-0.683262284,43,36,2,Costa Rica,N,obs,N_obs
2018/8/1,2018,8,-0.766749721,43,36,2,Costa Rica,N,obs,N_obs
2018/9/1,2018,9,-0.778676498,43,36,2,Costa Rica,N,obs,N_obs
2018/10/1,2018,10,-0.74398042,43,36,2,Costa Rica,N,obs,N_obs
2018/11/1,2018,11,-0.716874109,43,36,2,Costa Rica,N,obs,N_obs
2018/12/1,2018,12,-0.829636362,43,36,2,Costa Rica,N,obs,N_obs
2019/1/1,2019,1,-0.878427721,43,36,2,Costa Rica,N,obs,N_obs
2019/2/1,2019,2,-1.017212032,43,36,2,Costa Rica,N,obs,N_obs
2019/3/1,2019,3,-0.820962343,43,36,2,Costa Rica,N,obs,N_obs
2019/4/1,2019,4,-0.835057624,43,36,2,Costa Rica,N,obs,N_obs
2019/5/1,2019,5,-0.451232264,43,36,2,Costa Rica,N,obs,N_obs
2019/6/1,2019,6,-0.047890361,43,36,2,Costa Rica,N,obs,N_obs
2019/7/1,2019,7,0.310997193,43,36,2,Costa Rica,N,obs,N_obs
2019/8/1,2019,8,0.595071329,43,36,2,Costa Rica,N,obs,N_obs
2019/9/1,2019,9,0.473635057,43,36,2,Costa Rica,N,obs,N_obs
2019/10/1,2019,10,0.425927951,43,36,2,Costa Rica,N,obs,N_obs
2019/11/1,2019,11,0.150527834,43,36,2,Costa Rica,N,obs,N_obs
2019/12/1,2019,12,-0.367744827,43,36,2,Costa Rica,N,obs,N_obs
2014/2/1,2014,2,-0.208056775,14,13,2,Dominican Republic,N,obs,N_obs
2014/3/1,2014,3,-0.231217029,14,13,2,Dominican Republic,N,obs,N_obs
2014/4/1,2014,4,-0.327016261,14,13,2,Dominican Republic,N,obs,N_obs
2014/5/1,2014,5,-0.108046588,14,13,2,Dominican Republic,N,obs,N_obs
2014/6/1,2014,6,-0.106993849,14,13,2,Dominican Republic,N,obs,N_obs
2014/7/1,2014,7,-0.279643014,14,13,2,Dominican Republic,N,obs,N_obs
2014/8/1,2014,8,-0.476505172,14,13,2,Dominican Republic,N,obs,N_obs
2014/9/1,2014,9,-0.400707977,14,13,2,Dominican Republic,N,obs,N_obs
2014/10/1,2014,10,-0.134365058,14,13,2,Dominican Republic,N,obs,N_obs
2014/11/1,2014,11,-0.307014223,14,13,2,Dominican Republic,N,obs,N_obs
2014/12/1,2014,12,-0.332279955,14,13,2,Dominican Republic,N,obs,N_obs
2015/1/1,2015,1,-0.425973709,14,13,2,Dominican Republic,N,obs,N_obs
2015/2/1,2015,2,-0.384916895,14,13,2,Dominican Republic,N,obs,N_obs
2015/3/1,2015,3,-0.364914858,14,13,2,Dominican Republic,N,obs,N_obs
2015/4/1,2015,4,-0.31859435,14,13,2,Dominican Republic,N,obs,N_obs
2015/5/1,2015,5,-0.220689641,14,13,2,Dominican Republic,N,obs,N_obs
2015/6/1,2015,6,-0.131206842,14,13,2,Dominican Republic,N,obs,N_obs
2015/7/1,2015,7,0.388846132,14,13,2,Dominican Republic,N,obs,N_obs
2015/8/1,2015,8,0.906793627,14,13,2,Dominican Republic,N,obs,N_obs
2015/9/1,2015,9,2.06585906,14,13,2,Dominican Republic,N,obs,N_obs
2015/10/1,2015,10,3.60812142,14,13,2,Dominican Republic,N,obs,N_obs
2015/11/1,2015,11,2.541697003,14,13,2,Dominican Republic,N,obs,N_obs
2015/12/1,2015,12,0.991012732,14,13,2,Dominican Republic,N,obs,N_obs
2016/1/1,2016,1,0.681507522,14,13,2,Dominican Republic,N,obs,N_obs
2016/2/1,2016,2,0.465696065,14,13,2,Dominican Republic,N,obs,N_obs
2016/3/1,2016,3,-0.055409647,14,13,2,Dominican Republic,N,obs,N_obs
2016/4/1,2016,4,0.20461684,14,13,2,Dominican Republic,N,obs,N_obs
2016/5/1,2016,5,-0.314383395,14,13,2,Dominican Republic,N,obs,N_obs
2016/6/1,2016,6,-0.117521237,14,13,2,Dominican Republic,N,obs,N_obs
2016/7/1,2016,7,-0.324910783,14,13,2,Dominican Republic,N,obs,N_obs
2016/8/1,2016,8,-0.509140075,14,13,2,Dominican Republic,N,obs,N_obs
2016/9/1,2016,9,-0.571251665,14,13,2,Dominican Republic,N,obs,N_obs
2016/10/1,2016,10,-0.558618799,14,13,2,Dominican Republic,N,obs,N_obs
2016/11/1,2016,11,-0.601781091,14,13,2,Dominican Republic,N,obs,N_obs
2016/12/1,2016,12,-0.597570135,14,13,2,Dominican Republic,N,obs,N_obs
2017/1/1,2017,1,-0.678631024,14,13,2,Dominican Republic,N,obs,N_obs
2017/2/1,2017,2,-0.70916045,14,13,2,Dominican Republic,N,obs,N_obs
2017/3/1,2017,3,-0.686000196,14,13,2,Dominican Republic,N,obs,N_obs
2017/4/1,2017,4,-0.688105673,14,13,2,Dominican Republic,N,obs,N_obs
2017/5/1,2017,5,-0.615466695,14,13,2,Dominican Republic,N,obs,N_obs
2017/6/1,2017,6,-0.635468733,14,13,2,Dominican Republic,N,obs,N_obs
2017/7/1,2017,7,-0.61125574,14,13,2,Dominican Republic,N,obs,N_obs
2017/8/1,2017,8,-0.643890643,14,13,2,Dominican Republic,N,obs,N_obs
2017/9/1,2017,9,-0.623888606,14,13,2,Dominican Republic,N,obs,N_obs
2017/10/1,2017,10,-0.604939307,14,13,2,Dominican Republic,N,obs,N_obs
2017/11/1,2017,11,-0.65547077,14,13,2,Dominican Republic,N,obs,N_obs
2017/12/1,2017,12,-0.693369367,14,13,2,Dominican Republic,N,obs,N_obs
2018/1/1,2018,1,-0.703896755,14,13,2,Dominican Republic,N,obs,N_obs
2018/2/1,2018,2,-0.668103636,14,13,2,Dominican Republic,N,obs,N_obs
2018/3/1,2018,3,-0.621783128,14,13,2,Dominican Republic,N,obs,N_obs
2018/4/1,2018,4,-0.662839942,14,13,2,Dominican Republic,N,obs,N_obs
2018/5/1,2018,5,-0.69126389,14,13,2,Dominican Republic,N,obs,N_obs
2018/6/1,2018,6,-0.698633061,14,13,2,Dominican Republic,N,obs,N_obs
2018/7/1,2018,7,-0.688105673,14,13,2,Dominican Republic,N,obs,N_obs
2018/8/1,2018,8,-0.687052934,14,13,2,Dominican Republic,N,obs,N_obs
2018/9/1,2018,9,-0.639679688,14,13,2,Dominican Republic,N,obs,N_obs
2018/10/1,2018,10,-0.580726314,14,13,2,Dominican Republic,N,obs,N_obs
2018/11/1,2018,11,-0.496507209,14,13,2,Dominican Republic,N,obs,N_obs
2018/12/1,2018,12,-0.493348993,14,13,2,Dominican Republic,N,obs,N_obs
2019/1/1,2019,1,-0.470188739,14,13,2,Dominican Republic,N,obs,N_obs
2019/2/1,2019,2,-0.357545686,14,13,2,Dominican Republic,N,obs,N_obs
2019/3/1,2019,3,-0.151208879,14,13,2,Dominican Republic,N,obs,N_obs
2019/4/1,2019,4,-0.277537536,14,13,2,Dominican Republic,N,obs,N_obs
2019/5/1,2019,5,0.0624971,14,13,2,Dominican Republic,N,obs,N_obs
2019/6/1,2019,6,0.494120013,14,13,2,Dominican Republic,N,obs,N_obs
2019/7/1,2019,7,2.444845032,14,13,2,Dominican Republic,N,obs,N_obs
2019/8/1,2019,8,3.136494432,14,13,2,Dominican Republic,N,obs,N_obs
2019/9/1,2019,9,2.383786181,14,13,2,Dominican Republic,N,obs,N_obs
2019/10/1,2019,10,1.973218044,14,13,2,Dominican Republic,N,obs,N_obs
2019/11/1,2019,11,1.662660095,14,13,2,Dominican Republic,N,obs,N_obs
2019/12/1,2019,12,1.131026994,14,13,2,Dominican Republic,N,obs,N_obs
2014/2/1,2014,2,-0.179557578,6,30,2,Ecuador,S,obs,S_obs
2014/3/1,2014,3,0.073758458,6,30,2,Ecuador,S,obs,S_obs
2014/4/1,2014,4,0.403416313,6,30,2,Ecuador,S,obs,S_obs
2014/5/1,2014,5,0.440100044,6,30,2,Ecuador,S,obs,S_obs
2014/6/1,2014,6,0.556099951,6,30,2,Ecuador,S,obs,S_obs
2014/7/1,2014,7,0.461911992,6,30,2,Ecuador,S,obs,S_obs
2014/8/1,2014,8,-0.042241449,6,30,2,Ecuador,S,obs,S_obs
2014/9/1,2014,9,-0.371899304,6,30,2,Ecuador,S,obs,S_obs
2014/10/1,2014,10,-0.390736896,6,30,2,Ecuador,S,obs,S_obs
2014/11/1,2014,11,-0.464104359,6,30,2,Ecuador,S,obs,S_obs
2014/12/1,2014,12,-0.444275315,6,30,2,Ecuador,S,obs,S_obs
2015/1/1,2015,1,-0.180549031,6,30,2,Ecuador,S,obs,S_obs
2015/2/1,2015,2,0.050955057,6,30,2,Ecuador,S,obs,S_obs
2015/3/1,2015,3,1.613483718,6,30,2,Ecuador,S,obs,S_obs
2015/4/1,2015,4,3.798148632,6,30,2,Ecuador,S,obs,S_obs
2015/5/1,2015,5,5.572352337,6,30,2,Ecuador,S,obs,S_obs
2015/6/1,2015,6,3.197824327,6,30,2,Ecuador,S,obs,S_obs
2015/7/1,2015,7,1.103381563,6,30,2,Ecuador,S,obs,S_obs
2015/8/1,2015,8,-0.19839517,6,30,2,Ecuador,S,obs,S_obs
2015/9/1,2015,9,-0.374377935,6,30,2,Ecuador,S,obs,S_obs
2015/10/1,2015,10,-0.449728302,6,30,2,Ecuador,S,obs,S_obs
2015/11/1,2015,11,-0.465591537,6,30,2,Ecuador,S,obs,S_obs
2015/12/1,2015,12,-0.452206932,6,30,2,Ecuador,S,obs,S_obs
2016/1/1,2016,1,0.046493522,6,30,2,Ecuador,S,obs,S_obs
2016/2/1,2016,2,0.274527527,6,30,2,Ecuador,S,obs,S_obs
2016/3/1,2016,3,0.23486944,6,30,2,Ecuador,S,obs,S_obs
2016/4/1,2016,4,0.060869579,6,30,2,Ecuador,S,obs,S_obs
2016/5/1,2016,5,0.29584375,6,30,2,Ecuador,S,obs,S_obs
2016/6/1,2016,6,0.275023254,6,30,2,Ecuador,S,obs,S_obs
2016/7/1,2016,7,-0.033814106,6,30,2,Ecuador,S,obs,S_obs
2016/8/1,2016,8,-0.303984829,6,30,2,Ecuador,S,obs,S_obs
2016/9/1,2016,9,-0.413044571,6,30,2,Ecuador,S,obs,S_obs
2016/10/1,2016,10,-0.470548798,6,30,2,Ecuador,S,obs,S_obs
2016/11/1,2016,11,-0.499796638,6,30,2,Ecuador,S,obs,S_obs
2016/12/1,2016,12,-0.571676922,6,30,2,Ecuador,S,obs,S_obs
2017/1/1,2017,1,-0.33174549,6,30,2,Ecuador,S,obs,S_obs
2017/2/1,2017,2,-0.068019206,6,30,2,Ecuador,S,obs,S_obs
2017/3/1,2017,3,0.343929181,6,30,2,Ecuador,S,obs,S_obs
2017/4/1,2017,4,0.484219667,6,30,2,Ecuador,S,obs,S_obs
2017/5/1,2017,5,0.344920633,6,30,2,Ecuador,S,obs,S_obs
2017/6/1,2017,6,-0.066036302,6,30,2,Ecuador,S,obs,S_obs
2017/7/1,2017,7,-0.294566033,6,30,2,Ecuador,S,obs,S_obs
2017/8/1,2017,8,-0.463608633,6,30,2,Ecuador,S,obs,S_obs
2017/9/1,2017,9,-0.44873685,6,30,2,Ecuador,S,obs,S_obs
2017/10/1,2017,10,-0.565232483,6,30,2,Ecuador,S,obs,S_obs
2017/11/1,2017,11,-0.548377795,6,30,2,Ecuador,S,obs,S_obs
2017/12/1,2017,12,-0.572668374,6,30,2,Ecuador,S,obs,S_obs
2018/1/1,2018,1,-0.435352245,6,30,2,Ecuador,S,obs,S_obs
2018/2/1,2018,2,-0.444771041,6,30,2,Ecuador,S,obs,S_obs
2018/3/1,2018,3,-0.480959046,6,30,2,Ecuador,S,obs,S_obs
2018/4/1,2018,4,-0.506736803,6,30,2,Ecuador,S,obs,S_obs
2018/5/1,2018,5,-0.52359149,6,30,2,Ecuador,S,obs,S_obs
2018/6/1,2018,6,-0.524087216,6,30,2,Ecuador,S,obs,S_obs
2018/7/1,2018,7,-0.513676968,6,30,2,Ecuador,S,obs,S_obs
2018/8/1,2018,8,-0.574155552,6,30,2,Ecuador,S,obs,S_obs
2018/9/1,2018,9,-0.563249578,6,30,2,Ecuador,S,obs,S_obs
2018/10/1,2018,10,-0.585061527,6,30,2,Ecuador,S,obs,S_obs
2018/11/1,2018,11,-0.5845658,6,30,2,Ecuador,S,obs,S_obs
2018/12/1,2018,12,-0.549369247,6,30,2,Ecuador,S,obs,S_obs
2019/1/1,2019,1,-0.430394984,6,30,2,Ecuador,S,obs,S_obs
2019/2/1,2019,2,-0.432873614,6,30,2,Ecuador,S,obs,S_obs
2019/3/1,2019,3,-0.310429268,6,30,2,Ecuador,S,obs,S_obs
2019/4/1,2019,4,-0.352565987,6,30,2,Ecuador,S,obs,S_obs
2019/5/1,2019,5,-0.124531981,6,30,2,Ecuador,S,obs,S_obs
2019/6/1,2019,6,-0.082395263,6,30,2,Ecuador,S,obs,S_obs
2019/7/1,2019,7,-0.165181522,6,30,2,Ecuador,S,obs,S_obs
2019/8/1,2019,8,-0.335215573,6,30,2,Ecuador,S,obs,S_obs
2019/9/1,2019,9,-0.397677061,6,30,2,Ecuador,S,obs,S_obs
2019/10/1,2019,10,-0.419984736,6,30,2,Ecuador,S,obs,S_obs
2019/11/1,2019,11,-0.353061713,6,30,2,Ecuador,S,obs,S_obs
2019/12/1,2019,12,-0.276719894,6,30,2,Ecuador,S,obs,S_obs
2014/2/1,2014,2,-0.186892224,28,12,2,El Salvador,N,obs,N_obs
2014/3/1,2014,3,0.083903484,28,12,2,El Salvador,N,obs,N_obs
2014/4/1,2014,4,0.120797609,28,12,2,El Salvador,N,obs,N_obs
2014/5/1,2014,5,0.479709381,28,12,2,El Salvador,N,obs,N_obs
2014/6/1,2014,6,1.306782517,28,12,2,El Salvador,N,obs,N_obs
2014/7/1,2014,7,1.899595874,28,12,2,El Salvador,N,obs,N_obs
2014/8/1,2014,8,4.06381237,28,12,2,El Salvador,N,obs,N_obs
2014/9/1,2014,9,2.691207667,28,12,2,El Salvador,N,obs,N_obs
2014/10/1,2014,10,1.040285153,28,12,2,El Salvador,N,obs,N_obs
2014/11/1,2014,11,-0.104865482,28,12,2,El Salvador,N,obs,N_obs
2014/12/1,2014,12,-0.436554405,28,12,2,El Salvador,N,obs,N_obs
2015/1/1,2015,1,-0.285037759,28,12,2,El Salvador,N,obs,N_obs
2015/2/1,2015,2,-0.662933886,28,12,2,El Salvador,N,obs,N_obs
2015/3/1,2015,3,-0.481687023,28,12,2,El Salvador,N,obs,N_obs
2015/4/1,2015,4,-0.344498192,28,12,2,El Salvador,N,obs,N_obs
2015/5/1,2015,5,0.008324259,28,12,2,El Salvador,N,obs,N_obs
2015/6/1,2015,6,0.712536379,28,12,2,El Salvador,N,obs,N_obs
2015/7/1,2015,7,1.749153814,28,12,2,El Salvador,N,obs,N_obs
2015/8/1,2015,8,2.556526204,28,12,2,El Salvador,N,obs,N_obs
2015/9/1,2015,9,2.302565678,28,12,2,El Salvador,N,obs,N_obs
2015/10/1,2015,10,1.988786524,28,12,2,El Salvador,N,obs,N_obs
2015/11/1,2015,11,1.266664634,28,12,2,El Salvador,N,obs,N_obs
2015/12/1,2015,12,-0.140326825,28,12,2,El Salvador,N,obs,N_obs
2016/1/1,2016,1,-0.23918875,28,12,2,El Salvador,N,obs,N_obs
2016/2/1,2016,2,-0.452673197,28,12,2,El Salvador,N,obs,N_obs
2016/3/1,2016,3,-0.498522206,28,12,2,El Salvador,N,obs,N_obs
2016/4/1,2016,4,-0.427957716,28,12,2,El Salvador,N,obs,N_obs
2016/5/1,2016,5,-0.372079236,28,12,2,El Salvador,N,obs,N_obs
2016/6/1,2016,6,-0.508193481,28,12,2,El Salvador,N,obs,N_obs
2016/7/1,2016,7,-0.624248785,28,12,2,El Salvador,N,obs,N_obs
2016/8/1,2016,8,-0.567653915,28,12,2,El Salvador,N,obs,N_obs
2016/9/1,2016,9,-0.577683385,28,12,2,El Salvador,N,obs,N_obs
2016/10/1,2016,10,-0.574101432,28,12,2,El Salvador,N,obs,N_obs
2016/11/1,2016,11,-0.622457808,28,12,2,El Salvador,N,obs,N_obs
2016/12/1,2016,12,-0.687291172,28,12,2,El Salvador,N,obs,N_obs
2017/1/1,2017,1,-0.675470725,28,12,2,El Salvador,N,obs,N_obs
2017/2/1,2017,2,-0.670455989,28,12,2,El Salvador,N,obs,N_obs
2017/3/1,2017,3,-0.646456899,28,12,2,El Salvador,N,obs,N_obs
2017/4/1,2017,4,-0.678336288,28,12,2,El Salvador,N,obs,N_obs
2017/5/1,2017,5,-0.635711037,28,12,2,El Salvador,N,obs,N_obs
2017/6/1,2017,6,-0.574459627,28,12,2,El Salvador,N,obs,N_obs
2017/7/1,2017,7,-0.668306817,28,12,2,El Salvador,N,obs,N_obs
2017/8/1,2017,8,-0.640725773,28,12,2,El Salvador,N,obs,N_obs
2017/9/1,2017,9,-0.626756153,28,12,2,El Salvador,N,obs,N_obs
2017/10/1,2017,10,-0.594876764,28,12,2,El Salvador,N,obs,N_obs
2017/11/1,2017,11,-0.648964266,28,12,2,El Salvador,N,obs,N_obs
2017/12/1,2017,12,-0.68979854,28,12,2,El Salvador,N,obs,N_obs
2018/1/1,2018,1,-0.67582892,28,12,2,El Salvador,N,obs,N_obs
2018/2/1,2018,2,-0.643591336,28,12,2,El Salvador,N,obs,N_obs
2018/3/1,2018,3,-0.666157645,28,12,2,El Salvador,N,obs,N_obs
2018/4/1,2018,4,-0.64788968,28,12,2,El Salvador,N,obs,N_obs
2018/5/1,2018,5,-0.599891499,28,12,2,El Salvador,N,obs,N_obs
2018/6/1,2018,6,-0.539714675,28,12,2,El Salvador,N,obs,N_obs
2018/7/1,2018,7,-0.458762519,28,12,2,El Salvador,N,obs,N_obs
2018/8/1,2018,8,-0.444076508,28,12,2,El Salvador,N,obs,N_obs
2018/9/1,2018,9,-0.16002757,28,12,2,El Salvador,N,obs,N_obs
2018/10/1,2018,10,-0.382108707,28,12,2,El Salvador,N,obs,N_obs
2018/11/1,2018,11,-0.44550929,28,12,2,El Salvador,N,obs,N_obs
2018/12/1,2018,12,-0.591653005,28,12,2,El Salvador,N,obs,N_obs
2019/1/1,2019,1,-0.547953169,28,12,2,El Salvador,N,obs,N_obs
2019/2/1,2019,2,-0.550460536,28,12,2,El Salvador,N,obs,N_obs
2019/3/1,2019,3,-0.505686114,28,12,2,El Salvador,N,obs,N_obs
2019/4/1,2019,4,-0.584489098,28,12,2,El Salvador,N,obs,N_obs
2019/5/1,2019,5,-0.392854569,28,12,2,El Salvador,N,obs,N_obs
2019/6/1,2019,6,-0.035375578,28,12,2,El Salvador,N,obs,N_obs
2019/7/1,2019,7,0.934617516,28,12,2,El Salvador,N,obs,N_obs
2019/8/1,2019,8,1.367317537,28,12,2,El Salvador,N,obs,N_obs
2019/9/1,2019,9,1.049240038,28,12,2,El Salvador,N,obs,N_obs
2019/10/1,2019,10,0.447113601,28,12,2,El Salvador,N,obs,N_obs
2019/11/1,2019,11,-0.203011016,28,12,2,El Salvador,N,obs,N_obs
2019/12/1,2019,12,-0.448733048,28,12,2,El Salvador,N,obs,N_obs
2014/2/1,2014,2,-0.46037563,29,32,2,Guatemala,N,obs,N_obs
2014/3/1,2014,3,-0.453218487,29,32,2,Guatemala,N,obs,N_obs
2014/4/1,2014,4,-0.474689915,29,32,2,Guatemala,N,obs,N_obs
2014/5/1,2014,5,-0.365990813,29,32,2,Guatemala,N,obs,N_obs
2014/6/1,2014,6,-0.203165822,29,32,2,Guatemala,N,obs,N_obs
2014/7/1,2014,7,-0.034078331,29,32,2,Guatemala,N,obs,N_obs
2014/8/1,2014,8,0.009759167,29,32,2,Guatemala,N,obs,N_obs
2014/9/1,2014,9,0.627510027,29,32,2,Guatemala,N,obs,N_obs
2014/10/1,2014,10,0.774678769,29,32,2,Guatemala,N,obs,N_obs
2014/11/1,2014,11,1.024284113,29,32,2,Guatemala,N,obs,N_obs
2014/12/1,2014,12,0.580093958,29,32,2,Guatemala,N,obs,N_obs
2015/1/1,2015,1,-0.233136356,29,32,2,Guatemala,N,obs,N_obs
2015/2/1,2015,2,-0.478715807,29,32,2,Guatemala,N,obs,N_obs
2015/3/1,2015,3,-0.318574744,29,32,2,Guatemala,N,obs,N_obs
2015/4/1,2015,4,-0.343177421,29,32,2,Guatemala,N,obs,N_obs
2015/5/1,2015,5,-0.233583677,29,32,2,Guatemala,N,obs,N_obs
2015/6/1,2015,6,1.225131424,29,32,2,Guatemala,N,obs,N_obs
2015/7/1,2015,7,-0.23134707,29,32,2,Guatemala,N,obs,N_obs
2015/8/1,2015,8,0.52015289,29,32,2,Guatemala,N,obs,N_obs
2015/9/1,2015,9,0.549676103,29,32,2,Guatemala,N,obs,N_obs
2015/10/1,2015,10,0.579199315,29,32,2,Guatemala,N,obs,N_obs
2015/11/1,2015,11,-0.312759566,29,32,2,Guatemala,N,obs,N_obs
2015/12/1,2015,12,0.223131477,29,32,2,Guatemala,N,obs,N_obs
2016/1/1,2016,1,-0.427273846,29,32,2,Guatemala,N,obs,N_obs
2016/2/1,2016,2,-0.442482773,29,32,2,Guatemala,N,obs,N_obs
2016/3/1,2016,3,-0.381647062,29,32,2,Guatemala,N,obs,N_obs
2016/4/1,2016,4,-0.579363123,29,32,2,Guatemala,N,obs,N_obs
2016/5/1,2016,5,-0.442930095,29,32,2,Guatemala,N,obs,N_obs
2016/6/1,2016,6,-0.325284565,29,32,2,Guatemala,N,obs,N_obs
2016/7/1,2016,7,-0.181694394,29,32,2,Guatemala,N,obs,N_obs
2016/8/1,2016,8,-0.015738153,29,32,2,Guatemala,N,obs,N_obs
2016/9/1,2016,9,-0.277868496,29,32,2,Guatemala,N,obs,N_obs
2016/10/1,2016,10,-0.365990813,29,32,2,Guatemala,N,obs,N_obs
2016/11/1,2016,11,-0.403565811,29,32,2,Guatemala,N,obs,N_obs
2016/12/1,2016,12,-0.581152409,29,32,2,Guatemala,N,obs,N_obs
2017/1/1,2017,1,-0.625884549,29,32,2,Guatemala,N,obs,N_obs
2017/2/1,2017,2,-0.566838124,29,32,2,Guatemala,N,obs,N_obs
2017/3/1,2017,3,-0.643330084,29,32,2,Guatemala,N,obs,N_obs
2017/4/1,2017,4,-0.564601517,29,32,2,Guatemala,N,obs,N_obs
2017/5/1,2017,5,-0.53999884,29,32,2,Guatemala,N,obs,N_obs
2017/6/1,2017,6,-0.546261339,29,32,2,Guatemala,N,obs,N_obs
2017/7/1,2017,7,-0.501529199,29,32,2,Guatemala,N,obs,N_obs
2017/8/1,2017,8,-0.430852417,29,32,2,Guatemala,N,obs,N_obs
2017/9/1,2017,9,-0.421458667,29,32,2,Guatemala,N,obs,N_obs
2017/10/1,2017,10,-0.452771166,29,32,2,Guatemala,N,obs,N_obs
2017/11/1,2017,11,-0.535078304,29,32,2,Guatemala,N,obs,N_obs
2017/12/1,2017,12,-0.601281872,29,32,2,Guatemala,N,obs,N_obs
